ds,y
2019/11/22,3
2019/11/23,4.5
2019/11/24,1.5
2019/11/25,1
2019/11/27,1
2019/11/28,0.5
2019/11/29,3
2019/11/30,3
2019/12/01,0.5
2019/12/02,1.5
2019/12/04,1.5
2019/12/05,1
2019/12/06,1.5
2019/12/07,2
2019/12/08,1.5
2019/12/09,1
2019/12/10,1
2019/12/11,1.5
2019/12/12,1
2019/12/13,3
2019/12/14,3
2019/12/15,3.5
2019/12/16,1
2019/12/17,1
2019/12/18,3
2019/12/19,3
2019/12/20,1
2019/12/21,2
2019/12/22,2
2019/12/23,1
2019/12/24,3
2019/12/25,1
2019/12/26,1
2019/12/27,1.5
2019/12/29,1.5
2019/12/30,1
2019/12/31,3
2020/01/01,3
2020/01/02,3
2020/01/03,1
2020/01/04,2
2020/01/05,1
2020/01/06,1
2020/01/07,1.5
2020/01/09,2
2020/01/10,3
2020/01/11,1
2020/01/12,1.5
2020/01/13,1
2020/01/14,1
2020/01/15,3
2020/01/16,1.5
2020/01/17,1
2020/01/18,2
2020/01/19,1.5
2020/01/20,2
2020/01/21,2
2020/01/22,1
2020/01/23,3
2020/01/24,4
2020/01/25,2
2020/01/26,1
2020/01/27,2
2020/01/28,2
2020/01/29,1.5
2020/01/30,1
2020/01/31,1
2020/02/02,1.5
2020/02/03,2
2020/02/04,2
2020/02/05,1
2020/02/06,1.5
2020/02/07,1
2020/02/09,0.5
2020/02/11,0.5
2020/02/13,1
2020/02/15,1
2020/02/16,1
2020/02/17,1
2020/02/19,0.5
2020/02/21,1
2020/02/22,2
2020/02/23,0.5
2020/02/26,1
2020/02/28,1
2020/02/29,0.5
2020/03/01,1
2020/03/05,1
2020/03/06,0.5
2020/03/08,1
2020/03/10,0.5
2020/03/14,0.5
2020/03/15,0.5
2020/03/16,0.5
2020/03/18,0.5
2020/03/19,1
2020/03/20,0.5
2020/03/22,1
2020/03/23,0.5
2020/03/27,0.5
2020/03/29,0.5
2020/04/01,0.5
2020/04/03,0.5
2020/04/04,0.5
2020/04/05,1
2020/04/06,1
2020/04/11,1
2020/04/13,1
2020/04/18,1
2020/04/23,1
2020/04/27,0.5
2020/05/02,1
2020/05/08,1
2020/05/16,1
2020/05/23,2
2020/06/19,2
2020/06/20,1
2020/06/21,1.5
2020/06/22,1.5
2020/06/23,1.5
2020/06/24,0.5
2020/06/26,1.5
2020/06/27,2.5
2020/06/28,1
2020/06/29,1
2020/07/01,1
2020/07/03,1.5
2020/07/04,1.5
2020/07/05,1
2020/07/06,1
2020/07/08,0.5
2020/07/09,1.5
2020/07/10,1
2020/07/11,1
2020/07/12,1
2020/07/13,1.5
2020/07/15,1
2020/07/17,1
2020/07/18,2
2020/07/19,1.5
2020/07/21,0.5
2020/07/22,0.5
2020/07/23,1.5
2020/07/24,1
2020/07/26,1
2020/07/27,1
2020/07/28,0.5
2020/07/29,1.5
2020/07/31,2
2020/08/01,1
2020/08/02,1
2020/08/03,0.5
2020/08/05,1
2020/08/07,1
2020/08/08,1
2020/08/09,2
2020/08/11,1
2020/08/12,1
2020/08/13,1
2020/08/14,1
2020/08/15,1.5
2020/08/17,1
2020/08/19,1
2020/08/20,0.5
2020/08/21,1
2020/08/22,1.5
2020/08/23,0.5
2020/08/24,1
2020/08/25,0.5
2020/08/26,3
2020/08/28,2
2020/08/30,1
2020/08/31,1
2020/09/01,12
2020/09/04,2
2020/09/05,1
2020/09/06,2
2020/09/07,1
2020/09/08,1
2020/09/09,1
2020/09/10,1
2020/09/11,1
2020/09/12,1.5
2020/09/14,1
2020/09/15,1
2020/09/16,1
2020/09/18,1
2020/09/19,1
2020/09/21,1
2020/09/22,0.5
2020/09/23,1
2020/09/25,1
2020/09/26,1.5
2020/09/27,2
2020/09/28,0.5
2020/09/30,0.5
2020/10/01,0.5
2020/10/02,2
2020/10/03,1.5
2020/10/05,0.5
2020/10/07,1
2020/10/08,1
2020/10/09,2
2020/10/10,1.5
2020/10/11,2
2020/10/12,2.5
2020/10/13,1
2020/10/15,1
2020/10/16,2
2020/10/17,1
2020/10/18,1
2020/10/19,1
2020/10/21,1
2020/10/22,1
2020/10/23,2
2020/10/24,1
2020/10/25,2.5
2020/10/26,1
2020/10/27,1
2020/10/28,0.5
2020/10/29,1
2020/10/30,2
2020/10/31,2.5
2020/11/01,1.5
2020/11/03,2
2020/11/04,2
2020/11/06,3
2020/11/07,2
2020/11/08,1
2020/11/09,1.5
2020/11/10,2
2020/11/11,2
2020/11/13,2
2020/11/14,1.5
2020/11/15,1.5
2020/11/16,1
2020/11/17,1
2020/11/19,2
2020/11/20,1
2020/11/21,1
2020/11/22,3
2020/11/23,1.5
2020/11/24,1
2020/11/26,2
2020/11/27,3
2020/11/29,2
